연번,구,유형,주소,세부 위치,위도,경도
5,동작구,폐건전지,여의대방로 28,현대아파트104동,,
5,동작구,폐건전지,여의대방로 28,현대아파트105동,,
5,동작구,폐건전지,여의대방로 28,현대아파트106-A,,
5,동작구,폐건전지,여의대방로10길 14,경남교수(아)103동,,
5,동작구,폐건전지,신대방길85,경남아파트,,
5,동작구,폐건전지,여의대방로10길 38,롯데낙천대(아)후문 경비초소 옆,,
5,동작구,폐건전지,여의대방로10길 38,롯데낙천대(아)정문,,
5,동작구,폐건전지,신대방1나길 45,현진에버빌(아)경비실 뒤,,
5,동작구,폐건전지,여의대방로10길 100,숲속파밀리에(아)정문 맞은편,,
5,동작구,폐건전지,신대방1가길 38,성원상떼빌아파트 지하주차장3층,,
5,동작구,폐건전지,여의대방로24길 106,신대방2동 주민센터,,
5,동작구,폐건전지,여의대방로22아길 22,신동아(아) 관리실,,
5,동작구,폐건전지,여의대방로22아길 22,신동아(아) 101동,,
5,동작구,폐건전지,여의대방로16길 1,태성대(아),,
5,동작구,폐건전지,보라매로5길 23,삼성보라매옴니타워 지하1층,,
5,동작구,폐건전지,보라매로5길 35,보라매현대(아),,
5,동작구,폐건전지,보라매로5가길 16,보라매아카데미타워,,
5,동작구,폐건전지,보라매로5가길 7,우성캐릭터 그린빌(아),,
5,동작구,폐건전지,보라매로5가길 7,우성캐릭터 그린빌 오피스텔,,
5,동작구,폐건전지,여의대방로16길 61,기상청,,
5,동작구,폐건전지,여의대방로10길 13,한성(아)103동 뒤,,
5,동작구,폐건전지,보라매로 83,신대방(아),,
5,동작구,폐건전지,여의대방로22길 24,벽산(아),,
5,동작구,폐건전지,여의대방로10길 59,보라매파크빌,,
5,동작구,폐건전지,보라매로 70,e-편한세상,,
5,동작구,폐건전지,서달로 159,덕봉 주차장,,
5,동작구,폐건전지,현충로 119,명수대현대(아)101동,,
5,동작구,폐건전지,현충로 119,명수대현대(아)108동,,
5,동작구,폐건전지,서달로 91,흑석한강센트레빌2차 105동,,
5,동작구,폐건전지,서달로 91,흑석한강센트레빌2차 109동,,
5,동작구,폐건전지,서달로 91,흑석한강센트레빌2차 113동,,
5,동작구,폐건전지,서달로 91,흑석한강센트레빌2차 114동,,
5,동작구,폐건전지,흑석한강로 27,흑석한강푸르지오(아)110동~111동,,
5,동작구,폐건전지,흑석한강로 27,흑석한강푸르지오(아) 106동,,
5,동작구,폐건전지,서달로 92,중앙빌리지,,
5,동작구,폐건전지,현충로10길 109,협동주택 앞 3거리,,
5,동작구,폐건전지,현충로 151,한강현대(아)101동,,
5,동작구,폐건전지,현충로 151,한강현대(아)105동,,
5,동작구,폐건전지,현충로 151,한강현대(아)108동,,
5,동작구,폐건전지,현충로 151,한강현대(아)110동,,
5,동작구,폐건전지,현충로 151,한강현대(아)112동,,
5,동작구,폐건전지,현충로 151,한강현대(아)113동,,
5,동작구,폐건전지,현충로 151,한강현대(아)테니스장,,
5,동작구,폐건전지,서달로2길 29,청호(아) 관리실,,
5,동작구,폐건전지,서달로2길 29,청호아파트 102동,,
5,동작구,폐건전지,서달로2길 29,청호아파트 105동,,
5,동작구,폐건전지,서달로1길 17,동양아파트 102동,,
5,동작구,폐건전지,서달로1길 17,동양아파트 106동,,
5,동작구,폐건전지,서달로 83,유앤미 아파트,,
5,동작구,폐건전지,서달로150,흑석동 해가든아파트,,
5,동작구,폐건전지,흑석로13마길 30,주소지 맞은편 전봇대 옆,,
5,동작구,폐건전지,흑석로5길 9,주소지 맞은편 전봇대 옆,,
5,동작구,폐건전지,흑석한강로 11,흑석동 주민센터,,
5,동작구,폐건전지,현충로10길 42,명수대한양(아)101동,,
5,동작구,폐건전지,서달로10나길 27,궁전빌라,,
5,동작구,폐건전지,현충로 105,벧엘교회,,
5,동작구,폐건전지,현충로 111,명수대현대 아파트 101동,,
5,동작구,폐형광등,노량진로 148,동작경찰서,,
5,동작구,폐형광등,매봉로 158,극동강변(아) 지하주차장,,
5,동작구,폐형광등,만양로 14바길 24,한강하이츠빌라 1동 앞,,
5,동작구,폐형광등,만양로8길 50,우성(아) 관리실,,
5,동작구,폐형광등,만양로8길 50,우성(아) 102동,,
5,동작구,폐형광등,만양로8길 50,우성(아) 106동,,
5,동작구,폐형광등,만양로8길 50,우성(아) 107동,,
5,동작구,폐형광등,만양로 19,신동아(아) 101동,,
5,동작구,폐형광등,만양로 19,신동아(아) 103동,,
5,동작구,폐형광등,만양로 19,신동아(아) 703동,,
5,동작구,폐형광등,만양로 19,신동아(아) 706동,,
5,동작구,폐형광등,만양로 19,신동아리버파크 임대 관리사무소 앞,,
5,동작구,폐형광등,만양로 36,형인한강아파트,,
5,동작구,폐형광등,만양로 84,"삼익(아) 쓰레기장 1,삼익프라자 1",,
5,동작구,폐형광등,장승배기로16길 134,쌍용예가아파트,,
5,동작구,폐형광등,만양로12가길 69,영본초등학교 재활용분리수거장 옆,,
5,동작구,폐형광등,노량진로 24길 2,한강쌍용(아) 관리실 뒤,,
5,동작구,폐형광등,매봉로134,신동아(아) 본동 2동,,
5,동작구,폐형광등,매봉로134,신동아(아) 본동 7동,,
5,동작구,폐형광등,매봉로134,신동아(아) 본동 8동(상가 앞),,
5,동작구,폐형광등,노량진로23가길 16,유원(아) 정문 앞,,
5,동작구,폐형광등,노량진로23가길 16,유원(아) 후문 앞,,
5,동작구,폐형광등,매봉로 99,한신휴플러스(아) 101동앞,,
5,동작구,폐형광등,매봉로 99,한신휴플러스(아) 105동,,
5,동작구,폐형광등,노량진로22길 60,본동SH빌 쓰레기장,,
5,동작구,폐형광등,장승배기로 160,노량진초등학교,,
5,동작구,폐형광등,매봉로 123,본동 삼성래미안 103동,,
5,동작구,폐형광등,매봉로 123,본동 삼성래미안 104동,,
5,동작구,폐형광등,매봉로 123,본동 삼성래미안 106동,,
5,동작구,폐형광등,노량진로23가길 23,"래미안트윈파크아파트102, 104동",,
5,동작구,폐형광등,노량진로26길 16-40,본동초등학교,,
5,동작구,폐형광등,장승배기로 28길 30,노량진1동주민센터,,
5,동작구,폐형광등,만양로 26,건영아파트 101~103동,,
5,동작구,폐형광등,만양로 26,건영아파트 104동 1~2라인,,
5,동작구,폐형광등,만양로 26,건영아파트 105동,,
5,동작구,폐형광등,장승배기로18길 27,노량진맨션아파트,,
5,동작구,폐형광등,장승배기로19길 48 ,노량진2동 주민센터,,
5,동작구,폐형광등,장승배기로 161,동작구청,,
5,동작구,폐형광등,등용로4길 76,노량진2동 재활용정거장,,
5,동작구,폐형광등,상도로 68길 32,명아아트빌라 앞,,
5,동작구,폐형광등,사당로2길 2-19,상현중학교,,
5,동작구,폐형광등,상도로 407,삼호(아) 101동,,
5,동작구,폐형광등,상도로 407,삼호(아) 102동,,
5,동작구,폐형광등,상도로 407,삼호(아) 104동,,
5,동작구,폐형광등,상도로 407,삼호(아) 105동,,
5,동작구,폐형광등,상도로 421,관악현대(아) 201동 앞,,
5,동작구,폐형광등,상도로60길 20,대림아파트 102동 ,,
5,동작구,폐형광등,사당로2길 2-32,상도현대(아) 102동 ,,
5,동작구,폐형광등,상도로 320,중앙하이츠빌 103동,,
5,동작구,폐형광등,상도로 320,중앙하이츠빌 105동,,
5,동작구,폐형광등,상도로 320,중앙하이츠빌 107동,,
5,동작구,폐형광등,상도로 320,중앙하이츠빌 109동,,
5,동작구,폐형광등,양녕로 287,대우유로카우티 101동 ,,
5,동작구,폐형광등,상도로55길 47,삼성래미안2차(아) 202동,,
5,동작구,폐형광등,상도로55길 47,삼성래미안2차(아) 206동,,
5,동작구,폐형광등,상도로53길 70,상도sh빌(아) 201동,,
5,동작구,폐형광등,상도로53길 70,상도sh빌(아) 202동,,
5,동작구,폐형광등,상도로53길 70,상도sh빌(아) 203동,,
5,동작구,폐형광등,상도로53길 70,상도sh빌(아) 204동,,
5,동작구,폐형광등,상도로53길 8,삼성래미안3차(아) 303동,,
5,동작구,폐형광등,상도로53길 8,삼성래미안3차(아) 307동,,
5,동작구,폐형광등,상도로53길 8,삼성래미안3차(아) 310동,,
5,동작구,폐형광등,상도로53길 8,삼성래미안3차(아) 312동,,
5,동작구,폐형광등,상도로53길 8,삼성래미안3차(아) 319동,,
5,동작구,폐형광등,상도로53길 8,삼성래미안3차(아) 321동,,
5,동작구,폐형광등,상도로53길 8,삼성래미안3차(아) 323동,,
5,동작구,폐형광등,상도로53길 8,삼성래미안3차(아) 327동,,
5,동작구,폐형광등,상도로53길 9,상도1동주민센터,,
5,동작구,폐형광등,상도로41가길 3,상도종합사회복지관 입구,,
5,동작구,폐형광등,상도로47바길 40,상도패리스(아) 102동 ,,
5,동작구,폐형광등,강남초등길15,강남초등학교,,
5,동작구,폐형광등,강남초등길3,절고개어린이공원,,
5,동작구,폐형광등,상도로55길 25,삼환나우빌(아) 101동 ,,
5,동작구,폐형광등,상도로 346-1,상도엠코센트럴파크101동,,
5,동작구,폐형광등,상도로 346-1,상도엠코센트럴파크102동,,
5,동작구,폐형광등,상도로 346-1,상도엠코센트럴파크103동,,
5,동작구,폐형광등,상도로 346-1,상도엠코센트럴파크104동,,
5,동작구,폐형광등,상도로 346-1,상도엠코센트럴파크106동,,
5,동작구,폐형광등,상도로 346-1,상도엠코센트럴파크107동,,
5,동작구,폐형광등,상도로 346-1,상도엠코센트럴파크108동,,
5,동작구,폐형광등,상도로 346-1,상도엠코센트럴파크109동,,
5,동작구,폐형광등,상도로 346-1,상도엠코센트럴파크110동,,
5,동작구,폐형광등,상도로 346-1,상도엠코센트럴파크113동,,
5,동작구,폐형광등,상도로 346-1,상도엠코센트럴파크114동,,
5,동작구,폐형광등,상도로 346-1,상도엠코센트럴파크115동,,
5,동작구,폐형광등,상도로 346-1,상도엠코센트럴파크116동,,
5,동작구,폐형광등,상도로 346-1,상도엠코센트럴파크118동,,
5,동작구,폐형광등,상도로 346-1,상도엠코센트럴파크121동,,
5,동작구,폐형광등,상도로 346-1,상도엠코센트럴파크122동,,
5,동작구,폐형광등,상도로 346-2,상도엠코타운애스톤파크,,
5,동작구,폐형광등,양녕로 259,남산기전 부근,,
5,동작구,폐형광등,장승배기로10길 100,상도더샵2차(아) 201동 ,,
5,동작구,폐형광등,장승배기로10길 100,상도더샵2차(아) 204동 분리수거장,,
5,동작구,폐형광등,장승배기로10가길 25,장승중학교,,
5,동작구,폐형광등,장승배기로11가길 11,상도파크자이 아파트 101동,,
5,동작구,폐형광등,장승배기로11가길 11,상도파크자이 아파트 103동,,
5,동작구,폐형광등,장승배기로11가길 11,상도파크자이 아파트 106동,,
5,동작구,폐형광등,만양로 26,건영아파트 102,,
5,동작구,폐형광등,상도로211,상도2동 주민센터 앞,,
5,동작구,폐형광등,상도로30길 73,낙원경로당 앞,,
5,동작구,폐형광등,상도로15길 131,상도휴엔하임,,
5,동작구,폐형광등,상도로15바길 5,동작청소년문화의집,,
5,동작구,폐형광등,장승배기로 26,아이파크(아) 105동 앞,,
5,동작구,폐형광등,장승배기로 26,아이파크(아) 106동 앞,,
5,동작구,폐형광등,등용로 37,삼성래미안1차(아) 101동 뒤,,
5,동작구,폐형광등,등용로 37,삼성래미안1차(아) 103동 앞,,
5,동작구,폐형광등,등용로 37,삼성래미안1차(아) 105동 앞,,
5,동작구,폐형광등,등용로 37,삼성래미안1차(아) 106동 앞,,
5,동작구,폐형광등,등용로 37,삼성래미안1차(아) 108동 앞,,
5,동작구,폐형광등,장승배기로4길 9,상도더샵(아) 105동 앞,,
5,동작구,폐형광등,장승배기로4길 9,상도더샵(아) 109동 앞,,
5,동작구,폐형광등,장승배기로4길 9,상도더샵(아) 112동 앞,,
5,동작구,폐형광등,장승배기로4길 9,상도더샵(아) 117동 앞,,
5,동작구,폐형광등,상도로31길 19,브라운스톤(아) 101동 앞,,
5,동작구,폐형광등,상도로31길 19,브라운스톤(아) 104동 앞,,
5,동작구,폐형광등,상도로31길 19,브라운스톤(아) 관리사무소(107동) 앞,,
5,동작구,폐형광등,상도로34길 42,동원베네스트(아) 104동 앞,,
5,동작구,폐형광등,상도로30길 40,두산위브2차(아)202동 앞,,
5,동작구,폐형광등,상도로30길 40,두산위브2차(아)203동 옆,,
5,동작구,폐형광등,상도로30길 40,두산위브2차(아)206동 앞,,
5,동작구,폐형광등,상도로207,효성해링턴(아)102동 앞,,
5,동작구,폐형광등,장승배기로 14,신상도초등학교 후문,,
5,동작구,폐형광등,상도로34나길 12,청원가든빌라,,
5,동작구,폐형광등,상도로30길 39,상도두산위브1차(아) 102동 앞,,
5,동작구,폐형광등,상도로30길 39,상도두산위브1차(아) 104동 옆,,
5,동작구,폐형광등,만양로 6,상도 e편한세상노빌리티(아) 101동 앞,,
5,동작구,폐형광등,만양로 6,상도 e편한세상노빌리티(아) 102동 앞,,
5,동작구,폐형광등,만양로 6,상도 e편한세상노빌리티(아) 103동 앞,,
5,동작구,폐형광등,만양로 6,상도 e편한세상노빌리티(아) 104동 앞,,
5,동작구,폐형광등,만양로 6,상도 e편한세상노빌리티(아) 105동 앞,,
5,동작구,폐형광등,만양로 6,상도 e편한세상노빌리티(아) 106동 앞,,
5,동작구,폐형광등,만양로 6,상도 e편한세상노빌리티(아) 107동 앞,,
5,동작구,폐형광등,만양로 6,상도 e편한세상노빌리티(아) 108동 앞,,
5,동작구,폐형광등,국사봉1길221-10,구립경로당,,
5,동작구,폐형광등,국사봉길111,공영주차장,,
5,동작구,폐형광등,성대로2길11,상도3동주민센터,,
5,동작구,폐형광등,상도로107,쌍용스윗닷홈101동,,
5,동작구,폐형광등,상도로107,쌍용스윗닷홈 104동,,
5,동작구,폐형광등,상도로107,쌍용스윗닷홈 106동,,
5,동작구,폐형광등,국사봉길178,갑을명가1차,,
5,동작구,폐형광등,국사봉길175,갑을명가2차,,
5,동작구,폐형광등,양녕로23길 125,코사마트 앞,,
5,동작구,폐형광등,양녕로26길 11,약수맨션 C동외벽,,
5,동작구,폐형광등,성대로29길 53,상도4동주민센터,,
5,동작구,폐형광등,양녕로27길 41, 송학경로당(데이케어센터) 입구 옆 담벽,,
5,동작구,폐형광등,양녕로30길 25,삼성스포렉스 아래 담벽,,
